Adhyay,Mantra Number,Mantra,Chanda,Devata,Rishi,Padpath,URL,ScrapedAtUTC
33,7,त्रीणि॑ श॒ता त्री स॒हस्रा॑ण्य॒ग्निं त्रि॒ꣳशच्च॑ दे॒वा नव॑ चासपर्यन्। औक्ष॑न् घृ॒तैरस्तृ॑णन् ब॒र्हिर॑स्मा॒ऽआदिद्धोता॑रं॒ न्य᳖सादयन्त ॥७ ॥,स्वराट्पङ्क्तिः,विद्वांसो देवता,विश्वामित्र ऋषिः,त्रीणि॑। श॒ता। त्री। स॒हस्रा॑णि। अ॒ग्निम्। त्रि॒ꣳशत्। च॒। दे॒वाः। नव॑। च॒। अ॒स॒प॒र्य॒न् ॥ औक्ष॑न। घृ॒तैः। अस्तृ॑णन्। ब॒र्हिः। अ॒स्मै॒। आत्। इत्। होता॑रम्। नि। अ॒सा॒द॒य॒न्त॒ ॥७ ॥,https://www.xn--j2b3a4c.com/yajurveda/33/7,2025-12-05T04:58:30.971816
33,42,अ॒द्या दे॑वा॒ऽउदि॑ता॒ सूर्य्य॑स्य॒ निरꣳह॑सः पिपृ॒ता निर॑व॒द्यात्। तन्नो॑ मि॒त्रो वरु॑णो मामहन्ता॒मदि॑तिः॒ सिन्धुः॑ पृथि॒वीऽउ॒त द्यौः ॥४२ ॥,निचृत्त्रिष्टुप्,सूर्यो देवता,कुत्स ऋषिः,अ॒द्य। दे॒वाः॒। उदि॒तेत्युत्ऽइ॑ता। सूर्य्य॑स्य। निः। अꣳह॑सः। पि॒पृ॒त। निः। अ॒व॒द्यात् ॥ तत्। नः॒। मि॒त्रः। वरु॑णः। मा॒म॒ह॒न्ता॒म्। म॒म॒ह॒न्ता॒मिति॑ ममहन्ताम्। अदि॑तिः। सिन्धुः॑। पृ॒थि॒वी। उ॒त। द्यौः ॥४२ ॥,https://www.xn--j2b3a4c.com/yajurveda/33/42,2025-12-05T04:58:32.857973
33,55,प्र वा॒युमच्छा॑ बृह॒ती म॑नी॒षा बृ॒हद्र॑यिं॒ वि॒श्ववा॑रꣳ रथ॒प्राम्। द्यु॒तद्या॑मा नि॒युतः॒ पत्य॑मानः क॒विः क॒विमि॑यक्षसि प्रयज्यो ॥५५ ॥,निचृत्त्रिष्टुप्,वायुर्देवता,याज्ञवल्क्य ऋषिः,प्र। वा॒युम्। अच्छ॑। बृ॒ह॒ती। म॒नी॒षा। बृ॒हद्र॑यि॒मिति॑ बृ॒हत्ऽर॑यिम्। वि॒श्ववा॑र॒मिति॑ वि॒श्वऽवा॑रम्। र॒थ॒प्रामिति॑ रथ॒ऽप्राम्। द्यु॒तद्या॒मेति॑ द्यु॒तत्ऽया॑मा। नि॒युत॒ इति॑ नि॒ऽयुतः॑। पत्य॑मानः। क॒विः। क॒विम्। इ॒य॒क्ष॒सि॒। प्र॒य॒ज्यो॒ इति॑ प्रऽयज्यो ॥५५ ॥,https://www.xn--j2b3a4c.com/yajurveda/33/55,2025-12-05T04:58:35.129840
33,56,इन्द्र॑वायूऽइ॒मे सु॒ताऽउप॒ प्रयो॑भि॒रा ग॑तम्। इन्द॑वो वामु॒शन्ति॒ हि ॥५६ ॥,गायत्री,इन्द्रवायू देवते,मधुच्छन्दा ऋषिः,इन्द्र॑वायूऽइ॒तीन्द्र॑वायू। इ॒मे। सु॒ताः। उप॑। प्रयो॑भि॒रिति॒ प्रयः॑ऽभिः। आ। ग॒त॒म्। इन्द॑वः। वा॒म्। उ॒शन्ति॑। हि ॥५६ ॥,https://www.xn--j2b3a4c.com/yajurveda/33/56,2025-12-05T04:58:38.147582
33,65,आ तू न॑ऽइन्द्र वृत्रहन्न॒स्माक॑म॒र्द्धमा ग॑हि। म॒हान् म॒हीभि॑रू॒तिभिः॑ ॥६५ ॥,गायत्री,इन्द्रो देवता,वामदेव ऋषिः,आ। तु। नः॒। इ॒न्द्र॒। वृ॒त्र॒ह॒न्निति॑ वृत्रऽहन्। अ॒स्माक॑म्। अ॒र्द्धम्। आ। ग॒हि॒। म॒हान्। म॒हीभिः॑। ऊ॒तिभि॒रित्यू॒तिऽभिः॑ ॥६५ ॥,https://www.xn--j2b3a4c.com/yajurveda/33/65,2025-12-05T04:58:40.071800
34,6,सु॒षा॒र॒थिरश्वा॑निव॒ यन्म॑नु॒ष्या᳖न्ने॑नी॒यते॒ऽभीशु॑भिर्वा॒जिन॑ऽइव। हृ॒त्प्रति॑ष्ठं॒ यद॑जि॒रं जवि॑ष्ठं॒ तन्मे॒ मनः॑ शि॒वस॑ङ्कल्पमस्तु ॥६ ॥,स्वराट्त्रिष्टुप्,मनो देवता,शिवसङ्कल्प ऋषिः,सु॒षा॒र॒थिः। सु॒सा॒र॒थिरिति॑ सुऽसार॒थिः। अश्वा॑नि॒वेत्यश्वा॑न्ऽइव। यत्। म॒नु॒ष्या᳖न्। ने॒नी॒यते॑। अ॒भीशु॑भि॒रित्य॒भीशु॑ऽभिः। वा॒जिन॑ऽइ॒वेति॑ वा॒जिनः॑ऽइव ॥ हृ॒त्प्रति॑ष्ठम्। हृ॒त्प्रतिस्थ॒मिति॑ हृ॒त्ऽप्रति॑स्थम्। यत्। अ॒जि॒रम्। जवि॑ष्ठम्। तत्। मे॒। मनः॑। शि॒वस॑ङ्कल्प॒मिति॑ शि॒वऽस॑ङ्कल्पम्। अ॒स्तु॒ ॥६ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/6,2025-12-05T04:58:42.012042
34,10,सिनी॑वालि॒ पृथु॑ष्टुके॒ या दे॒वाना॒मसि॒ स्वसा॑। जु॒षस्व॑ ह॑व्यमाहु॑तं प्र॒जां दे॑वि दिदिड्ढि नः ॥१० ॥,अनुष्टुप्,सिनीवाली देवता,गृत्समद ऋषिः,सिनी॑वालि। पृथु॑ष्टुके। पृथु॑स्तुक॒ इति॒ पृथु॑ऽस्तुके। या। दे॒वाना॑म्। असि॑। स्वसा॑ ॥ जु॒षस्व॑। ह॒व्यम्। आहु॑त॒मित्याऽहु॑तम्। प्र॒जामिति॑ प्र॒ऽजाम्। दे॒वि॒। दि॒दि॒ड्ढि॒। नः॒ ॥१० ॥,https://www.xn--j2b3a4c.com/yajurveda/34/10,2025-12-05T04:58:44.652251
34,28,उ॒भा पि॑बतमश्विनो॒भा नः॒ शर्म॑ यच्छतम्। अ॒वि॒द्रि॒याभि॑रू॒तिभिः॑ ॥२८ ॥,निचृद्गायत्री,अश्विनौ देवते,प्रस्कण्व ऋषिः,उ॒भा। पि॒ब॒त॒म्। अ॒श्वि॒ना॒। उ॒भा। नः॒। शर्म॑। य॒च्छ॒त॒म् ॥ अ॒वि॒द्रि॒याभिः॑। ऊ॒तिभि॒रित्यू॒तिऽभिः॑ ॥२८ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/28,2025-12-05T04:58:46.211901
34,29,अप्न॑स्वतीमश्विना॒ वाच॑म॒स्मे कृ॒तं नो॑ दस्रा वृषणा मनी॒षाम्। अ॒द्यूत्येऽव॑से॒ नि ह्व॑ये वां वृ॒धे च॑ नो भवतं॒ वाज॑सातौ ॥२९ ॥,विराट्त्रिष्टुप्,अश्विनौ देवते,कुत्स ऋषिः,अप्न॑स्वतीम्। अ॒श्वि॒ना॒। वाच॑म्। अ॒स्मेऽइत्य॒स्मे। कृ॒तम्। नः॒। द॒स्रा॒। वृ॒ष॒णा॒। म॒नी॒षाम् ॥अ॒द्यू॒त्ये। अव॑से। नि। ह्व॒ये॒। वा॒म्। वृ॒धे। च॒। नः॒। भ॒व॒त॒म्। वाज॑साता॒विति॒ वाज॑ऽसातौ ॥२९ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/29,2025-12-05T04:58:48.887188
34,41,पूष॒न्तव॑ व्र॒ते व॒यं न रि॑ष्येम॒ कदा॑ च॒न। स्तो॒तार॑स्तऽइ॒ह स्म॑सि ॥४१ ॥,गायत्री,पूजा देवता,सुहोत्र ऋषिः,पूष॑न्। तव॑। व्र॒ते व॒यम्। न। रि॒ष्ये॒म॒। कदा॑। च॒न ॥ स्तो॒तारः॑। ते॒। इ॒ह। स्म॒सि॒ ॥४१ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/41,2025-12-05T04:58:52.089416
34,45,घृ॒तव॑ती॒ भुव॑नानामभि॒श्रियो॒र्वी पृ॒थ्वी म॑धु॒दुघे॑ सु॒पेश॑सा। द्यावा॑पृथि॒वी वरु॑णस्य॒ धर्म॑णा॒ विष्क॑भितेऽअ॒जरे॒ भूरि॑रतेसा ॥४५ ॥,निचृज्जगती,द्यावापृथिव्यौ देवते,भरद्वाज ऋषिः,घृ॒तवती॒ इति॑ घृ॒तऽव॑ती। भुव॑नानाम्। अ॒भि॒श्रियेत्य॑भि॒ऽश्रिया॑। उ॒र्वीऽइत्यु॒र्वी। पृ॒थ्वीऽइति॑ पृ॒थ्वी। म॒धु॒दुघे॒ इति॑ मधु॒ऽदुघे॑। सु॒पेश॒सेति॑ सु॒ऽपेश॑सा ॥ द्यावा॑पृथिवीऽइति॒ द्यावा॑पृथि॒वी। वरु॑णस्य। धर्म॑णा। विस्क॑भिते॒ इति॒ विऽस्क॑भिते। अ॒जरे॒ऽइत्य॒जरे॑। भूरि॑रेत॒सेति॒ भूरि॑ऽरेतसा ॥४५ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/45,2025-12-05T04:58:53.910999
34,48,ए॒ष व॒ स्तोमो॑ मरुतऽइ॒यं गीर्मा॑न्दा॒र्यस्य॑ मा॒न्यस्य॑ का॒रोः। एषा या॑सीष्ट त॒न्वे᳖ व॒यां वि॒द्यामे॒षं वृ॒जनं॑ जी॒रदा॑नुम् ॥४८ ॥,पङ्क्तिः,मरुतो देवताः,अगस्त्य ऋषिः,ए॒षः। वः॒। स्तोमः॑। म॒रु॒तः॒। इ॒यम्। गीः। मा॒न्दा॒र्यस्य॑। मा॒न्यस्य॑। का॒रोः ॥ आ। इ॒षा। या॒सी॒ष्ट॒। त॒न्वे᳖। व॒याम्। वि॒द्याम॑। इ॒षम्। वृ॒जन॑म्। जी॒रदा॑नु॒मिति॑ जी॒रऽदा॑नुम् ॥४८ ॥,https://www.xn--j2b3a4c.com/yajurveda/34/48,2025-12-05T04:58:56.287132
